estado,anio,mes,mes_num,homicidios_total
Baja California,2019,Noviembre,11,183
Baja California,2019,Diciembre,12,185
Baja California,2020,Enero,1,196
Baja California,2020,Febrero,2,150
Baja California,2020,Marzo,3,180
Baja California,2020,Abril,4,199
Baja California,2020,Mayo,5,207
Baja California,2020,Junio,6,213
Baja California,2020,Julio,7,171
Baja California,2020,Agosto,8,170
Baja California,2020,Septiembre,9,192
Baja California,2020,Octubre,10,201
Baja California,2020,Noviembre,11,155
Baja California,2020,Diciembre,12,219
Baja California,2021,Enero,1,157
Baja California,2021,Febrero,2,176
Baja California,2021,Marzo,3,199
Baja California,2021,Abril,4,200
Baja California,2021,Mayo,5,242
Baja California,2021,Junio,6,159
Baja California,2021,Julio,7,217
Baja California,2021,Agosto,8,218
Baja California,2021,Septiembre,9,166
Baja California,2021,Octubre,10,155
Baja California,2021,Noviembre,11,183
Baja California,2021,Diciembre,12,234
Baja California,2022,Enero,1,133
Baja California,2022,Febrero,2,158
Baja California,2022,Marzo,3,192
Baja California,2022,Abril,4,140
Baja California,2022,Mayo,5,157
Baja California,2022,Junio,6,189
Baja California,2022,Julio,7,203
Baja California,2022,Agosto,8,170
Baja California,2022,Septiembre,9,199
Baja California,2022,Octubre,10,160
Baja California,2022,Noviembre,11,171
Baja California,2022,Diciembre,12,225
Baja California,2023,Enero,1,179
Baja California,2023,Febrero,2,149
Baja California,2023,Marzo,3,142
Baja California,2023,Abril,4,153
Baja California,2023,Mayo,5,242
Baja California,2023,Junio,6,193
Baja California,2023,Julio,7,172
Baja California,2023,Agosto,8,159
Baja California,2023,Septiembre,9,166
Baja California,2023,Octubre,10,159
Baja California,2023,Noviembre,11,113
Baja California,2023,Diciembre,12,131
Baja California,2024,Enero,1,180
Baja California,2024,Febrero,2,206
Baja California,2024,Marzo,3,158
Baja California,2024,Abril,4,216
Baja California,2024,Mayo,5,216
Baja California,2024,Junio,6,198
Baja California,2024,Julio,7,185
Baja California,2024,Agosto,8,165
Baja California,2024,Septiembre,9,180
Baja California,2024,Octubre,10,159
Baja California,2024,Noviembre,11,137
Baja California,2024,Diciembre,12,153
Baja California Sur,1990,Enero,1,1
Baja California Sur,1990,Febrero,2,1
Baja California Sur,1990,Mayo,5,2
Baja California Sur,1990,Junio,6,1
Baja California Sur,1990,Julio,7,1
Baja California Sur,1990,Septiembre,9,1
Baja California Sur,1990,Octubre,10,1
Baja California Sur,1990,Noviembre,11,3
Baja California Sur,1990,Diciembre,12,1
Baja California Sur,1991,Febrero,2,1
Baja California Sur,1991,Marzo,3,1
Baja California Sur,1991,Abril,4,1
Baja California Sur,1991,Julio,7,1
Baja California Sur,1991,Agosto,8,5
Baja California Sur,1991,Septiembre,9,4
Baja California Sur,1991,Octubre,10,1
Baja California Sur,1991,Noviembre,11,2
Baja California Sur,1991,Diciembre,12,2
Baja California Sur,1992,Marzo,3,1
Baja California Sur,1992,Abril,4,1
Baja California Sur,1992,Mayo,5,2
Baja California Sur,1992,Junio,6,1
Baja California Sur,1992,Julio,7,2
Baja California Sur,1992,Agosto,8,4
Baja California Sur,1992,Septiembre,9,2
Baja California Sur,1992,Noviembre,11,2
Baja California Sur,1992,Diciembre,12,1
Baja California Sur,1993,Enero,1,1
Baja California Sur,1993,Febrero,2,1
Baja California Sur,1993,Abril,4,3
Baja California Sur,1993,Mayo,5,1
Baja California Sur,1993,Julio,7,2
Baja California Sur,1993,Agosto,8,2
Baja California Sur,1993,Septiembre,9,3
Baja California Sur,1993,Octubre,10,5
Baja California Sur,1993,Noviembre,11,2
Baja California Sur,1993,Diciembre,12,1
Baja California Sur,1994,Enero,1,3
Baja California Sur,1994,Febrero,2,4
Baja California Sur,1994,Marzo,3,3
Baja California Sur,1994,Abril,4,1
Baja California Sur,1994,Mayo,5,1
Baja California Sur,1994,Junio,6,1
Baja California Sur,1994,Julio,7,1
Baja California Sur,1994,Agosto,8,7
Baja California Sur,1994,Octubre,10,2
Baja California Sur,1994,Noviembre,11,3
Baja California Sur,1994,Diciembre,12,2
Baja California Sur,1995,Enero,1,2
Baja California Sur,1995,Febrero,2,1
Baja California Sur,1995,Marzo,3,3
Baja California Sur,1995,Abril,4,1
Baja California Sur,1995,Mayo,5,2
Baja California Sur,1995,Junio,6,2
Baja California Sur,1995,Julio,7,5
Baja California Sur,1995,Agosto,8,3
Baja California Sur,1995,Septiembre,9,2
Baja California Sur,1995,Octubre,10,4
Baja California Sur,1995,Noviembre,11,4
Baja California Sur,1995,Diciembre,12,2
Baja California Sur,1996,Enero,1,2
Baja California Sur,1996,Febrero,2,2
Baja California Sur,1996,Mayo,5,2
Baja California Sur,1996,Junio,6,2
Baja California Sur,1996,Julio,7,1
Baja California Sur,1996,Agosto,8,1
Baja California Sur,1996,Septiembre,9,2
Baja California Sur,1996,Noviembre,11,5
Baja California Sur,1996,Diciembre,12,5
Baja California Sur,1997,Enero,1,3
Baja California Sur,1997,Febrero,2,3
Baja California Sur,1997,Marzo,3,2
Baja California Sur,1997,Abril,4,4
Baja California Sur,1997,Junio,6,4
Baja California Sur,1997,Julio,7,1
Baja California Sur,1997,Agosto,8,3
Baja California Sur,1997,Septiembre,9,3
Baja California Sur,1997,Noviembre,11,8
Baja California Sur,1997,Diciembre,12,3
Baja California Sur,1998,Enero,1,1
Baja California Sur,1998,Febrero,2,1
Baja California Sur,1998,Marzo,3,3
Baja California Sur,1998,Mayo,5,1
Baja California Sur,1998,Junio,6,2
Baja California Sur,1998,Julio,7,4
Baja California Sur,1998,Agosto,8,1
Baja California Sur,1998,Octubre,10,2
Baja California Sur,1998,Noviembre,11,1
Baja California Sur,1998,Diciembre,12,1
Baja California Sur,1999,Enero,1,2
Baja California Sur,1999,Marzo,3,3
Baja California Sur,1999,Abril,4,4
Baja California Sur,1999,Mayo,5,6
Baja California Sur,1999,Junio,6,3
Baja California Sur,1999,Julio,7,3
Baja California Sur,1999,Agosto,8,3
Baja California Sur,1999,Septiembre,9,2
Baja California Sur,1999,Octubre,10,1
Baja California Sur,1999,Noviembre,11,2
Baja California Sur,1999,Diciembre,12,3
Baja California Sur,2000,Febrero,2,2
Baja California Sur,2000,Abril,4,1
Baja California Sur,2000,Mayo,5,1
Baja California Sur,2000,Junio,6,4
Baja California Sur,2000,Julio,7,2
Baja California Sur,2000,Agosto,8,5
Baja California Sur,2000,Septiembre,9,4
Baja California Sur,2000,Octubre,10,4
Baja California Sur,2000,Noviembre,11,4
Baja California Sur,2000,Diciembre,12,2
Baja California Sur,2001,Febrero,2,2
Baja California Sur,2001,Abril,4,1
Baja California Sur,2001,Mayo,5,3
Baja California Sur,2001,Junio,6,5
Baja California Sur,2001,Julio,7,1
Baja California Sur,2001,Agosto,8,3
Baja California Sur,2001,Septiembre,9,1
Baja California Sur,2001,Noviembre,11,1
Baja California Sur,2001,Diciembre,12,1
Baja California Sur,2002,Enero,1,6
Baja California Sur,2002,Marzo,3,2
Baja California Sur,2002,Abril,4,5
Baja California Sur,2002,Mayo,5,1
Baja California Sur,2002,Junio,6,4
Baja California Sur,2002,Julio,7,1
Baja California Sur,2002,Agosto,8,4
Baja California Sur,2002,Septiembre,9,2
Baja California Sur,2002,Octubre,10,3
Baja California Sur,2002,Diciembre,12,4
Baja California Sur,2003,Febrero,2,2
Baja California Sur,2003,Marzo,3,2
Baja California Sur,2003,Abril,4,1
Baja California Sur,2003,Mayo,5,2
Baja California Sur,2003,Junio,6,2
Baja California Sur,2003,Julio,7,2
Baja California Sur,2003,Agosto,8,5
Baja California Sur,2003,Septiembre,9,2
Baja California Sur,2003,Octubre,10,3
Baja California Sur,2003,Noviembre,11,1
Baja California Sur,2003,Diciembre,12,2
Baja California Sur,2004,Enero,1,1
Baja California Sur,2004,Febrero,2,3
Baja California Sur,2004,Abril,4,2
Baja California Sur,2004,Junio,6,1
Baja California Sur,2004,Julio,7,4
Baja California Sur,2004,Agosto,8,4
Baja California Sur,2004,Septiembre,9,3
Baja California Sur,2004,Octubre,10,3
Baja California Sur,2004,Noviembre,11,2
Baja California Sur,2004,Diciembre,12,4
Baja California Sur,2005,Enero,1,3
Baja California Sur,2005,Febrero,2,3
Baja California Sur,2005,Marzo,3,3
Baja California Sur,2005,Abril,4,1
Baja California Sur,2005,Mayo,5,4
Baja California Sur,2005,Junio,6,5
Baja California Sur,2005,Julio,7,4
Baja California Sur,2005,Octubre,10,2
Baja California Sur,2005,Noviembre,11,1
Baja California Sur,2005,Diciembre,12,4
Baja California Sur,2006,Enero,1,2
Baja California Sur,2006,Febrero,2,2
Baja California Sur,2006,Marzo,3,5
Baja California Sur,2006,Junio,6,3
Baja California Sur,2006,Julio,7,4
Baja California Sur,2006,Agosto,8,3
Baja California Sur,2006,Septiembre,9,1
Baja California Sur,2006,Octubre,10,1
Baja California Sur,2006,Noviembre,11,4
Baja California Sur,2007,Enero,1,3
Baja California Sur,2007,Febrero,2,2
Baja California Sur,2007,Marzo,3,4
Baja California Sur,2007,Abril,4,3
Baja California Sur,2007,Mayo,5,2
Baja California Sur,2007,Junio,6,1
Baja California Sur,2007,Julio,7,5
Baja California Sur,2007,Agosto,8,3
Baja California Sur,2007,Septiembre,9,1
Baja California Sur,2007,Octubre,10,2
Baja California Sur,2007,Noviembre,11,2
Baja California Sur,2007,Diciembre,12,6
Baja California Sur,2008,Enero,1,4
Baja California Sur,2008,Febrero,2,2
Baja California Sur,2008,Marzo,3,4
Baja California Sur,2008,Abril,4,8
Baja California Sur,2008,Mayo,5,2
Baja California Sur,2008,Junio,6,1
Baja California Sur,2008,Julio,7,2
Baja California Sur,2008,Agosto,8,5
Baja California Sur,2008,Octubre,10,4
Baja California Sur,2008,Noviembre,11,2
Baja California Sur,2008,Diciembre,12,2
Baja California Sur,2009,Enero,1,1
Baja California Sur,2009,Febrero,2,3
Baja California Sur,2009,Marzo,3,4
Baja California Sur,2009,Mayo,5,4
Baja California Sur,2009,Junio,6,2
Baja California Sur,2009,Julio,7,2
Baja California Sur,2009,Agosto,8,2
Baja California Sur,2009,Septiembre,9,5
Baja California Sur,2009,Octubre,10,6
Baja California Sur,2009,Noviembre,11,1
Baja California Sur,2009,Diciembre,12,2
Baja California Sur,2010,Enero,1,5
Baja California Sur,2010,Febrero,2,2
Baja California Sur,2010,Marzo,3,6
Baja California Sur,2010,Abril,4,2
Baja California Sur,2010,Mayo,5,9
Baja California Sur,2010,Julio,7,5
Baja California Sur,2010,Agosto,8,3
Baja California Sur,2010,Septiembre,9,9
Baja California Sur,2010,Octubre,10,2
Baja California Sur,2010,Noviembre,11,5
Baja California Sur,2010,Diciembre,12,3
Baja California Sur,2011,Enero,1,2
Baja California Sur,2011,Febrero,2,3
Baja California Sur,2011,Marzo,3,2
Baja California Sur,2011,Abril,4,3
Baja California Sur,2011,Mayo,5,2
Baja California Sur,2011,Junio,6,5
Baja California Sur,2011,Julio,7,3
Baja California Sur,2011,Agosto,8,8
Baja California Sur,2011,Septiembre,9,3
Baja California Sur,2011,Octubre,10,4
Baja California Sur,2011,Noviembre,11,5
Baja California Sur,2011,Diciembre,12,1
Baja California Sur,2012,Enero,1,3
Baja California Sur,2012,Febrero,2,3
Baja California Sur,2012,Marzo,3,4
Baja California Sur,2012,Abril,4,1
Baja California Sur,2012,Mayo,5,4
Baja California Sur,2012,Julio,7,5
Baja California Sur,2012,Agosto,8,3
Baja California Sur,2012,Septiembre,9,4
Baja California Sur,2012,Octubre,10,4
Baja California Sur,2012,Noviembre,11,2
Baja California Sur,2012,Diciembre,12,2
Baja California Sur,2013,Enero,1,4
Baja California Sur,2013,Febrero,2,2
Baja California Sur,2013,Marzo,3,2
Baja California Sur,2013,Abril,4,5
Baja California Sur,2013,Mayo,5,4
Baja California Sur,2013,Junio,6,4
Baja California Sur,2013,Julio,7,3
Baja California Sur,2013,Agosto,8,2
Baja California Sur,2013,Septiembre,9,4
Baja California Sur,2013,Octubre,10,3
Baja California Sur,2013,Noviembre,11,6
Baja California Sur,2013,Diciembre,12,4
Baja California Sur,2014,Enero,1,3
Baja California Sur,2014,Febrero,2,8
Baja California Sur,2014,Marzo,3,2
Baja California Sur,2014,Abril,4,3
Baja California Sur,2014,Mayo,5,2
Baja California Sur,2014,Junio,6,3
Baja California Sur,2014,Julio,7,3
Baja California Sur,2014,Agosto,8,9
Baja California Sur,2014,Septiembre,9,10
Baja California Sur,2014,Octubre,10,13
Baja California Sur,2014,Noviembre,11,25
Baja California Sur,2014,Diciembre,12,9
Baja California Sur,2015,Enero,1,17
Baja California Sur,2015,Febrero,2,7
Baja California Sur,2015,Marzo,3,8
Baja California Sur,2015,Abril,4,19
Baja California Sur,2015,Mayo,5,22
Baja California Sur,2015,Junio,6,7
Baja California Sur,2015,Julio,7,11
Baja California Sur,2015,Agosto,8,27
Baja California Sur,2015,Septiembre,9,30
Baja California Sur,2015,Octubre,10,8
Baja California Sur,2015,Noviembre,11,8
Baja California Sur,2015,Diciembre,12,10
Baja California Sur,2016,Enero,1,8
Baja California Sur,2016,Febrero,2,9
Baja California Sur,2016,Marzo,3,5
Baja California Sur,2016,Abril,4,11
Baja California Sur,2016,Mayo,5,9
Baja California Sur,2016,Junio,6,18
Baja California Sur,2016,Julio,7,14
Baja California Sur,2016,Agosto,8,33
Baja California Sur,2016,Septiembre,9,31
Baja California Sur,2016,Octubre,10,32
Baja California Sur,2016,Noviembre,11,34
Baja California Sur,2016,Diciembre,12,29
Baja California Sur,2017,Enero,1,51
Baja California Sur,2017,Febrero,2,40
Baja California Sur,2017,Marzo,3,59
Baja California Sur,2017,Abril,4,13
Baja California Sur,2017,Mayo,5,32
Baja California Sur,2017,Junio,6,25
Baja California Sur,2017,Julio,7,49
Baja California Sur,2017,Agosto,8,46
Baja California Sur,2017,Septiembre,9,49
Baja California Sur,2017,Octubre,10,122
Baja California Sur,2017,Noviembre,11,122
Baja California Sur,2017,Diciembre,12,85
Baja California Sur,2018,Enero,1,43
Baja California Sur,2018,Febrero,2,16
Baja California Sur,2018,Marzo,3,28
Baja California Sur,2018,Abril,4,17
Baja California Sur,2018,Mayo,5,10
Baja California Sur,2018,Junio,6,6
Baja California Sur,2018,Julio,7,7
Baja California Sur,2018,Agosto,8,9
Baja California Sur,2018,Septiembre,9,23
Baja California Sur,2018,Octubre,10,8
Baja California Sur,2018,Noviembre,11,5
Baja California Sur,2018,Diciembre,12,4
Baja California Sur,2019,Enero,1,18
Baja California Sur,2019,Febrero,2,5
Baja California Sur,2019,Marzo,3,12
Baja California Sur,2019,Abril,4,8
Baja California Sur,2019,Mayo,5,7
Baja California Sur,2019,Junio,6,1
Baja California Sur,2019,Julio,7,4
Baja California Sur,2019,Agosto,8,4
Baja California Sur,2019,Septiembre,9,6
Baja California Sur,2019,Octubre,10,7
Baja California Sur,2019,Noviembre,11,8
Baja California Sur,2019,Diciembre,12,6
Baja California Sur,2020,Enero,1,8
Baja California Sur,2020,Febrero,2,1
Baja California Sur,2020,Marzo,3,3
Baja California Sur,2020,Abril,4,4
Baja California Sur,2020,Mayo,5,5
Baja California Sur,2020,Junio,6,5
Baja California Sur,2020,Julio,7,7
Baja California Sur,2020,Agosto,8,6
Baja California Sur,2020,Septiembre,9,6
Baja California Sur,2020,Octubre,10,3
Baja California Sur,2020,Noviembre,11,2
Baja California Sur,2020,Diciembre,12,15
Baja California Sur,2021,Enero,1,8
Baja California Sur,2021,Febrero,2,3
Baja California Sur,2021,Marzo,3,8
Baja California Sur,2021,Abril,4,7
Baja California Sur,2021,Mayo,5,6
Baja California Sur,2021,Junio,6,6
Baja California Sur,2021,Julio,7,7
Baja California Sur,2021,Agosto,8,4
Baja California Sur,2021,Septiembre,9,6
Baja California Sur,2021,Octubre,10,2
Baja California Sur,2021,Noviembre,11,2
Baja California Sur,2021,Diciembre,12,12
Baja California Sur,2022,Enero,1,6
Baja California Sur,2022,Febrero,2,7
Baja California Sur,2022,Marzo,3,9
Baja California Sur,2022,Abril,4,2
Baja California Sur,2022,Mayo,5,4
Baja California Sur,2022,Junio,6,12
Baja California Sur,2022,Julio,7,12
Baja California Sur,2022,Agosto,8,7
Baja California Sur,2022,Septiembre,9,8
Baja California Sur,2022,Octubre,10,2
Baja California Sur,2022,Noviembre,11,4
Baja California Sur,2022,Diciembre,12,6
Baja California Sur,2023,Enero,1,5
Baja California Sur,2023,Febrero,2,4
Baja California Sur,2023,Marzo,3,7
Baja California Sur,2023,Abril,4,6
Baja California Sur,2023,Mayo,5,7
Baja California Sur,2023,Junio,6,1
Baja California Sur,2023,Julio,7,1
Baja California Sur,2023,Agosto,8,4
Baja California Sur,2023,Septiembre,9,1
Baja California Sur,2023,Noviembre,11,1
Baja California Sur,2023,Diciembre,12,6
Baja California Sur,2024,Enero,1,2
Baja California Sur,2024,Febrero,2,4
Baja California Sur,2024,Marzo,3,5
Baja California Sur,2024,Abril,4,7
Baja California Sur,2024,Mayo,5,1
Baja California Sur,2024,Junio,6,21
Baja California Sur,2024,Julio,7,7
Baja California Sur,2024,Agosto,8,5
Baja California Sur,2024,Septiembre,9,7
Baja California Sur,2024,Octubre,10,5
Baja California Sur,2024,Noviembre,11,4
Baja California Sur,2024,Diciembre,12,7
Campeche,1990,Enero,1,8
Campeche,1990,Febrero,2,1
Campeche,1990,Marzo,3,5
Campeche,1990,Abril,4,10
Campeche,1990,Mayo,5,9
Campeche,1990,Junio,6,7
Campeche,1990,Julio,7,6
Campeche,1990,Agosto,8,4
Campeche,1990,Septiembre,9,4
Campeche,1990,Octubre,10,9
Campeche,1990,Noviembre,11,4
Campeche,1990,Diciembre,12,15
Campeche,1991,Enero,1,4
Campeche,1991,Febrero,2,4
Campeche,1991,Marzo,3,12
Campeche,1991,Abril,4,6
Campeche,1991,Mayo,5,4
Campeche,1991,Junio,6,3
Campeche,1991,Julio,7,3
Campeche,1991,Agosto,8,5
Campeche,1991,Septiembre,9,7
Campeche,1991,Octubre,10,7
Campeche,1991,Noviembre,11,7
Campeche,1991,Diciembre,12,4
Campeche,1992,Enero,1,6
Campeche,1992,Febrero,2,5
Campeche,1992,Marzo,3,13
Campeche,1992,Abril,4,7
Campeche,1992,Mayo,5,11
Campeche,1992,Junio,6,8
Campeche,1992,Julio,7,4
Campeche,1992,Agosto,8,5
Campeche,1992,Septiembre,9,2
Campeche,1992,Octubre,10,9
Campeche,1992,Noviembre,11,7
Campeche,1992,Diciembre,12,9
Campeche,1993,Enero,1,6
Campeche,1993,Febrero,2,4
Campeche,1993,Marzo,3,8
Campeche,1993,Abril,4,1
Campeche,1993,Mayo,5,4
Campeche,1993,Junio,6,6
Campeche,1993,Julio,7,10
Campeche,1993,Agosto,8,9
Campeche,1993,Septiembre,9,5
Campeche,1993,Octubre,10,7
Campeche,1993,Noviembre,11,7
Campeche,1993,Diciembre,12,10
Campeche,1994,Enero,1,10
Campeche,1994,Febrero,2,2
Campeche,1994,Marzo,3,3
Campeche,1994,Abril,4,10
Campeche,1994,Mayo,5,11
Campeche,1994,Junio,6,6
Campeche,1994,Julio,7,7
Campeche,1994,Agosto,8,7
Campeche,1994,Septiembre,9,7
Campeche,1994,Octubre,10,2
Campeche,1994,Noviembre,11,4
Campeche,1994,Diciembre,12,4
Campeche,1995,Enero,1,3
Campeche,1995,Febrero,2,14
Campeche,1995,Marzo,3,11
Campeche,1995,Abril,4,7
Campeche,1995,Mayo,5,9
Campeche,1995,Junio,6,8
Campeche,1995,Julio,7,2
Campeche,1995,Agosto,8,4
Campeche,1995,Septiembre,9,14
Campeche,1995,Octubre,10,11
Campeche,1995,Noviembre,11,7
Campeche,1995,Diciembre,12,4
Campeche,1996,Enero,1,6
Campeche,1996,Febrero,2,3
Campeche,1996,Marzo,3,4
Campeche,1996,Abril,4,9
Campeche,1996,Mayo,5,7
Campeche,1996,Junio,6,7
Campeche,1996,Julio,7,9
Campeche,1996,Agosto,8,6
Campeche,1996,Septiembre,9,2
Campeche,1996,Octubre,10,8
Campeche,1996,Noviembre,11,7
Campeche,1996,Diciembre,12,9
Campeche,1997,Enero,1,9
Campeche,1997,Febrero,2,10
Campeche,1997,Marzo,3,8
Campeche,1997,Abril,4,1
Campeche,1997,Mayo,5,8
Campeche,1997,Junio,6,5
Campeche,1997,Julio,7,7
Campeche,1997,Agosto,8,7
Campeche,1997,Septiembre,9,3
Campeche,1997,Octubre,10,8
Campeche,1997,Noviembre,11,5
Campeche,1997,Diciembre,12,5
Campeche,1998,Enero,1,5
Campeche,1998,Febrero,2,5
Campeche,1998,Marzo,3,11
Campeche,1998,Abril,4,6
Campeche,1998,Mayo,5,6
Campeche,1998,Junio,6,9
Campeche,1998,Julio,7,9
Campeche,1998,Agosto,8,9
Campeche,1998,Septiembre,9,11
Campeche,1998,Octubre,10,7
Campeche,1998,Noviembre,11,3
Campeche,1998,Diciembre,12,4
Campeche,1999,Enero,1,2
Campeche,1999,Febrero,2,5
Campeche,1999,Marzo,3,6
Campeche,1999,Abril,4,9
Campeche,1999,Mayo,5,8
Campeche,1999,Junio,6,5
Campeche,1999,Julio,7,8
Campeche,1999,Agosto,8,7
Campeche,1999,Septiembre,9,10
Campeche,1999,Octubre,10,5
Campeche,1999,Noviembre,11,4
Campeche,1999,Diciembre,12,7
Campeche,2000,Enero,1,9
Campeche,2000,Febrero,2,4
Campeche,2000,Marzo,3,3
Campeche,2000,Abril,4,4
Campeche,2000,Mayo,5,7
Campeche,2000,Junio,6,8
Campeche,2000,Julio,7,8
Campeche,2000,Agosto,8,5
Campeche,2000,Septiembre,9,6
Campeche,2000,Octubre,10,3
Campeche,2000,Noviembre,11,3
Campeche,2000,Diciembre,12,5
Campeche,2001,Enero,1,3
Campeche,2001,Febrero,2,6
Campeche,2001,Marzo,3,4
Campeche,2001,Abril,4,4
Campeche,2001,Mayo,5,4
Campeche,2001,Junio,6,3
Campeche,2001,Julio,7,3
Campeche,2001,Septiembre,9,3
Campeche,2001,Octubre,10,7
Campeche,2001,Noviembre,11,8
Campeche,2001,Diciembre,12,7
Campeche,2002,Enero,1,7
Campeche,2002,Febrero,2,4
Campeche,2002,Abril,4,6
Campeche,2002,Mayo,5,7
Campeche,2002,Junio,6,2
Campeche,2002,Julio,7,6
Campeche,2002,Agosto,8,6
Campeche,2002,Septiembre,9,1
Campeche,2002,Octubre,10,9
Campeche,2002,Noviembre,11,1
Campeche,2002,Diciembre,12,2
Campeche,2003,Enero,1,2
Campeche,2003,Febrero,2,7
Campeche,2003,Marzo,3,3
Campeche,2003,Abril,4,2
Campeche,2003,Mayo,5,6
Campeche,2003,Junio,6,4
Campeche,2003,Agosto,8,2
Campeche,2003,Septiembre,9,4
Campeche,2003,Octubre,10,4
Campeche,2003,Noviembre,11,5
Campeche,2003,Diciembre,12,3
